close,date,future
0.32686778389333093,2022-04-26,0.28644551404668994
0.28644551404668994,2022-04-27,0.3256844664879086
0.3256844664879086,2022-04-28,0.2847285284217447
0.2847285284217447,2022-04-29,0.3076844754095214
0.3076844754095214,2022-05-02,0.3146543083919735
0.3146543083919735,2022-05-03,0.36038054785358375
0.36038054785358375,2022-05-04,0.3069652234825062
0.3069652234825062,2022-05-05,0.2999211145331868
0.2999211145331868,2022-05-06,0.2698933024673853
0.2698933024673853,2022-05-09,0.2873781766163537
0.2873781766163537,2022-05-10,0.2800232273481136
0.2800232273481136,2022-05-11,0.27298379162454567
0.27298379162454567,2022-05-12,0.30274246837093544
0.30274246837093544,2022-05-13,0.2878422420947606
0.2878422420947606,2022-05-16,0.3066635880021866
0.3066635880021866,2022-05-17,0.26421809463098045
0.26421809463098045,2022-05-18,0.25015317205464815
0.25015317205464815,2022-05-19,0.23645474366754882
0.23645474366754882,2022-05-20,0.26039907790175265
0.26039907790175265,2022-05-23,0.20918795834343207
0.20918795834343207,2022-05-24,0.20765662723242995
0.20765662723242995,2022-05-25,0.22610213249911992
0.22610213249911992,2022-05-26,0.26808816281121994
0.26808816281121994,2022-05-27,0.2815035070081038
0.2815035070081038,2022-05-31,0.28270997812293075
0.28270997812293075,2022-06-01,0.31733178352173863
0.31733178352173863,2022-06-02,0.2887331996649154
0.2887331996649154,2022-06-03,0.30988868022227845
0.30988868022227845,2022-06-06,0.3129419959927797
0.3129419959927797,2022-06-07,0.31335501002017474
0.31335501002017474,2022-06-08,0.2914663994714439
0.2914663994714439,2022-06-09,0.25736891584065624
0.25736891584065624,2022-06-10,0.21310907797468337
0.21310907797468337,2022-06-13,0.21610673987487217
0.21610673987487217,2022-06-14,0.24440375905782674
0.24440375905782674,2022-06-15,0.2097772804332675
0.2097772804332675,2022-06-16,0.2200789109571354
0.2200789109571354,2022-06-17,0.26091879725047207
0.26091879725047207,2022-06-21,0.2603944754824521
0.2603944754824521,2022-06-22,0.2673967378193609
0.2673967378193609,2022-06-23,0.32060325396709066
0.32060325396709066,2022-06-24,0.300728591297873
0.300728591297873,2022-06-27,0.2652204307482109
0.2652204307482109,2022-06-28,0.2623805256203582
0.2623805256203582,2022-06-29,0.2369651873712162
0.2369651873712162,2022-06-30,0.23487243191198592
0.23487243191198592,2022-07-01,0.27687241109488925
0.27687241109488925,2022-07-05,0.28902088627443145
0.28902088627443145,2022-07-06,0.32810208194331403
0.32810208194331403,2022-07-07,0.33339677591323147
0.33339677591323147,2022-07-08,0.29927146534728744
0.29927146534728744,2022-07-11,0.2839025711734051
0.2839025711734051,2022-07-12,0.25915083098096603
0.25915083098096603,2022-07-13,0.2500000177016126
0.2500000177016126,2022-07-14,0.26308582867657004
0.26308582867657004,2022-07-15,0.23758700962195944
0.23758700962195944,2022-07-18,0.28194895038995593
0.28194895038995593,2022-07-19,0.28278425408979824
0.28278425408979824,2022-07-20,0.2868677329126863
0.2868677329126863,2022-07-21,0.2270997953905991
0.2270997953905991,2022-07-22,0.22348031123966727
0.22348031123966727,2022-07-25,0.20037120989885504
0.20037120989885504,2022-07-26,0.27498839305255585
0.27498839305255585,2022-07-27,0.2857540890548309
0.2857540890548309,2022-07-28,0.3052436354382604
0.3052436354382604,2022-07-29,0.291693758984896
0.291693758984896,2022-08-01,0.29419952847152153
0.29419952847152153,2022-08-02,0.321577763149165
0.321577763149165,2022-08-03,0.3225986505564997
0.3225986505564997,2022-08-04,0.31591650418356365
0.31591650418356365,2022-08-05,0.3143387948473013
0.3143387948473013,2022-08-08,0.3081206431463215
0.3081206431463215,2022-08-09,0.3366125216818203
0.3366125216818203,2022-08-10,0.3286310769370857
0.3286310769370857,2022-08-11,0.3549884242073942
0.3549884242073942,2022-08-12,0.3587007356152978
0.3587007356152978,2022-08-15,0.3551740079148866
0.3551740079148866,2022-08-16,0.3352204668595009
0.3352204668595009,2022-08-17,0.3409744822756229
0.3409744822756229,2022-08-18,0.3135034911474588
0.3135034911474588,2022-08-19,0.2859396727623231
0.2859396727623231,2022-08-22,0.28241301586836287
0.28241301586836287,2022-08-23,0.2808353065321003
0.2808353065321003,2022-08-24,0.3083062976602644
0.3083062976602644,2022-08-25,0.24974476044655347
0.24974476044655347,2022-08-26,0.24120649377289127
0.24120649377289127,2022-08-29,0.23675177672856762
0.23675177672856762,2022-08-30,0.23006963035563177
0.23006963035563177,2022-08-31,0.24417632873792372
0.24417632873792372,2022-09-01,0.22663572991219216
0.22663572991219216,2022-09-02,0.21698374857422353
0.21698374857422353,2022-09-06,0.24148490473735507
0.24148490473735507,2022-09-07,0.23155451243492253
0.23155451243492253,2022-09-08,0.25262183896106527
0.25262183896106527,2022-09-09,0.2545707865187632
0.2545707865187632,2022-09-12,0.19387471803986212
0.19387471803986212,2022-09-13,0.2001856261913627
0.2001856261913627,2022-09-14,0.1807889070649047
0.1807889070649047,2022-09-15,0.17976801965757006
0.17976801965757006,2022-09-16,0.18227378914419567
0.18227378914419567,2022-09-19,0.16436195209702853
0.16436195209702853,2022-09-20,0.14709976423576077
0.14709976423576077,2022-09-21,0.15508120898049538
0.15508120898049538,2022-09-22,0.14208815445605882
0.14208815445605882,2022-09-23,0.13679813371189287
0.13679813371189287,2022-09-26,0.13058005281736385
0.13058005281736385,2022-09-27,0.15424597608710378
0.15424597608710378,2022-09-28,0.129837576374493
0.129837576374493,2022-09-29,0.11341069221306765
0.11341069221306765,2022-09-30,0.14116009430569565
0.14116009430569565,2022-10-03,0.16900232365529522
0.16900232365529522,2022-10-04,0.1670533760975973
0.1670533760975973,2022-10-05,0.16696054884062572
0.16696054884062572,2022-10-06,0.14153133252713102
0.14153133252713102,2022-10-07,0.13392112600383188
0.13392112600383188,2022-10-10,0.1276102178523313
0.1276102178523313,2022-10-11,0.13113687474629154
0.13113687474629154,2022-10-12,0.14505798942109138
0.14505798942109138,2022-10-13,0.12185613162975839
0.12185613162975839,2022-10-14,0.15350349964423293
0.15350349964423293,2022-10-17,0.16092805165358903
0.16092805165358903,2022-10-18,0.15034801016525723
0.15034801016525723,2022-10-19,0.15350349964423293
0.15350349964423293,2022-10-20,0.16426912484005707
0.16426912484005707,2022-10-21,0.17716935210752205
0.17716935210752205,2022-10-24,0.1953596709256038
0.1953596709256038,2022-10-25,0.10672854584013158
0.10672854584013158,2022-10-26,0.08157774049110078
0.08157774049110078,2022-10-27,0.11935036214313277
0.11935036214313277,2022-10-28,0.10283065072473585
0.10283065072473585,2022-10-31,0.06533644003716765
0.06533644003716765,2022-11-01,0.03285383912930151
0.03285383912930151,2022-11-02,0.0
0.0,2022-11-03,0.02923435497836968
0.02923435497836968,2022-11-04,0.04696053751159357
0.04696053751159357,2022-11-07,0.050765676176468655
0.050765676176468655,2022-11-08,0.03610208505879797
0.03610208505879797,2022-11-09,0.09754062998057
0.09754062998057,2022-11-10,0.12046407680743909
0.12046407680743909,2022-11-11,0.11387468688502378
0.11387468688502378,2022-11-14,0.1393039740049693
0.1393039740049693,2022-11-15,0.14310904186339346
0.14310904186339346,2022-11-16,0.13856149756209846
0.13856149756209846,2022-11-17,0.12993040363146457
0.12993040363146457,2022-11-18,0.1129466267346606
0.1129466267346606,2022-11-21,0.1264037467375042
0.1264037467375042,2022-11-22,0.13948955771246163
0.13948955771246163,2022-11-23,0.13020881459592837
0.13020881459592837,2022-11-25,0.11712300362097106
0.11712300362097106,2022-11-28,0.10914155887623644
0.10914155887623644,2022-11-29,0.16296982646825842
0.16296982646825842,2022-11-30,0.16296982646825842
0.16296982646825842,2022-12-01,0.1578654602380356
0.1578654602380356,2022-12-02,0.14895595534293793
0.14895595534293793,2022-12-05,0.12575409755160494
0.12575409755160494,2022-12-06,0.10682137309710316
0.10682137309710316,2022-12-07,0.09540602790892894
0.09540602790892894,2022-12-08,0.0872389994567021
0.0872389994567021,2022-12-09,0.09169371650102554
0.09169371650102554,2022-12-12,0.11322503769912451
0.11322503769912451,2022-12-13,0.10802784421193012
0.10802784421193012,2022-12-14,0.0689559241880996
0.0689559241880996,2022-12-15,0.06338749247946984
0.06338749247946984,2022-12-16,0.046496542839637445
0.046496542839637445,2022-12-19,0.05187932003432405
0.05187932003432405,2022-12-20,0.05707658432796925
0.05707658432796925,2022-12-21,0.04018563468813685
0.04018563468813685,2022-12-22,0.053828338398472786
0.053828338398472786,2022-12-23,0.03675173424469724
0.03675173424469724,2022-12-27,0.024037090684724483
0.024037090684724483,2022-12-28,0.046589299290158204
0.046589299290158204,2022-12-29,0.04454759528193952
0.04454759528193952,2022-12-30,0.05280745099113804
0.05280745099113804,2023-01-03,0.04315546965316941
0.04315546965316941,2023-01-04,0.0257076272779585
0.0257076272779585,2023-01-05,0.036287668766290304
0.036287668766290304,2023-01-06,0.0425985769177909
0.0425985769177909,2023-01-09,0.0463108883256943
0.0463108883256943,2023-01-10,0.07508117782565704
0.07508117782565704,2023-01-11,0.07146169367472521
0.07146169367472521,2023-01-12,0.0806496803407376
0.0806496803407376,2023-01-13,0.0729466465604669
0.0729466465604669,2023-01-17,0.07136893722420434
0.07136893722420434,2023-01-18,0.08928077427137149
0.08928077427137149,2023-01-19,0.13540600808312275
0.13540600808312275,2023-01-20,0.15183296305099891
0.15183296305099891,2023-01-23,0.1324361731180902
0.1324361731180902,2023-01-24,0.10941996984070035
0.10941996984070035,2023-01-25,0.13076563652485618
0.13076563652485618,2023-01-26,0.14793506793560318
0.14793506793560318,2023-01-27,0.12538285933016946
0.12538285933016946,2023-01-30,0.1430162146064219
0.1430162146064219,2023-01-31,0.15777263298106414
0.15777263298106414,2023-02-01,0.22561484250485742
0.22561484250485742,2023-02-02,0.19814385137669333
0.19814385137669333,2023-02-03,0.18069607980793323
0.18069607980793323,2023-02-06,0.22468678235449424
0.22468678235449424,2023-02-07,0.14793506793560318
0.14793506793560318,2023-02-08,0.10747102228300243
0.10747102228300243,2023-02-09,0.10338747265366355
0.10338747265366355,2023-02-10,0.10375871087509903
0.10375871087509903,2023-02-13,0.1044083600609983
0.1044083600609983,2023-02-14,0.12538285933016946
0.12538285933016946,2023-02-15,0.112111393841269
0.112111393841269,2023-02-16,0.10134569783899416
0.10134569783899416,2023-02-17,0.07758701811873348
0.07758701811873348,2023-02-21,0.07628771974693482
0.07628771974693482,2023-02-22,0.06923433515256339
0.06923433515256339,2023-02-23,0.0529002074416588
0.0529002074416588,2023-02-24,0.0597680083285379
0.0597680083285379,2023-02-27,0.06153130137229268
0.06153130137229268,2023-02-28,0.0643155526298329
0.0643155526298329,2023-03-01,0.07953596567643129
0.07953596567643129,2023-03-02,0.09484920598000124
0.09484920598000124,2023-03-03,0.10858466614085793
0.10858466614085793,2023-03-06,0.09679815353769916
0.09679815353769916,2023-03-07,0.10041763768863099
0.10041763768863099,2023-03-08,0.08250580064146396
0.08250580064146396,2023-03-09,0.06682132211645853
0.06682132211645853,2023-03-10,0.07127610996723288
0.07127610996723288,2023-03-13,0.0978190409450338
0.0978190409450338,2023-03-14,0.11767982554989875
0.11767982554989875,2023-03-15,0.1567517455737294
0.1567517455737294,2023-03-16,0.16881673994780289
0.16881673994780289,2023-03-17,0.16510442853989937
0.16510442853989937,2023-03-20,0.19944314974849187
0.19944314974849187,2023-03-21,0.1850580404017359
0.1850580404017359,2023-03-22,0.20575405789999246
0.20575405789999246,2023-03-23,0.2042691758207016
0.2042691758207016,2023-03-24,0.17661253017859435
0.17661253017859435,2023-03-27,0.1633410646896939
0.1633410646896939,2023-03-28,0.16668213787616182
0.16668213787616182,2023-03-29,0.16204176631789524
0.16204176631789524,2023-03-30,0.18839911358820394
0.18839911358820394,2023-03-31,0.1942459562612976
0.1942459562612976,2023-04-03,0.19758702944776552
0.19758702944776552,2023-04-04,0.19526684366863223
0.19526684366863223,2023-04-05,0.23192575065635812
0.23192575065635812,2023-04-06,0.21354991893723474
0.21354991893723474,2023-04-10,0.20343387212085917
0.20343387212085917,2023-04-11,0.19684455300489467
0.19684455300489467,2023-04-12,0.22273783479679643
0.22273783479679643,2023-04-13,0.23610212754266846
0.23610212754266846,2023-04-14,0.20918795834343207
0.20918795834343207,2023-04-17,0.19554525463309613
0.19554525463309613,2023-04-18,0.19257541966806357
0.19257541966806357,2023-04-19,0.20287705019193147
0.20287705019193147,2023-04-20,0.20399076485623768
0.20399076485623768,2023-04-21,0.20918795834343207
0.20918795834343207,2023-04-24,0.18951275744605944
0.18951275744605944,2023-04-25,0.1882134590742608
0.1882134590742608,2023-04-26,0.2242227168760873
0.2242227168760873,2023-04-27,0.22190253109695401
0.22190253109695401,2023-04-28,0.22060323272515547
0.22060323272515547,2023-05-01,0.20315546115639527
0.20315546115639527,2023-05-02,0.20399076485623768
0.20399076485623768,2023-05-03,0.19730861848330172
0.19730861848330172,2023-05-04,0.20547564693552867
0.20547564693552867,2023-05-05,0.2258932534693212
0.2258932534693212,2023-05-08,0.2219953583539256
0.2219953583539256,2023-05-09,0.2628306422279618
0.2628306422279618,2023-05-10,0.3075638212173937
0.3075638212173937,2023-05-11,0.316287742404999
0.316287742404999,2023-05-12,0.30700699928846586
0.30700699928846586,2023-05-15,0.33484922863806554
0.33484922863806554,2023-05-16,0.347192563170152
0.347192563170152,2023-05-17,0.36566129295269767
0.36566129295269767,2023-05-18,0.3650116437667983
0.3650116437667983,2023-05-19,0.38626455400043347
0.38626455400043347,2023-05-22,0.36315545265962124
0.36315545265962124,2023-05-23,0.3477494559055305
0.3477494559055305,2023-05-24,0.37169379013973436
0.37169379013973436,2023-05-25,0.3821810043710945
0.3821810043710945,2023-05-26,0.37345708318348914
0.37345708318348914,2023-05-30,0.36603253117413304
0.36603253117413304,2023-05-31,0.3739211486618961
0.3739211486618961,2023-06-01,0.3827378263000223
0.3827378263000223,2023-06-02,0.39517405889553125
0.39517405889553125,2023-06-05,0.40723898246315393
0.40723898246315393,2023-06-06,0.3625986307306934
0.3625986307306934,2023-06-07,0.3592575575442254
0.3592575575442254,2023-06-08,0.3600928612440679
0.3600928612440679,2023-06-09,0.37317867221902534
0.37317867221902534,2023-06-12,0.3749420360692308
0.3749420360692308,2023-06-13,0.37345708318348914
0.37345708318348914,2023-06-14,0.38663572141541813
0.38663572141541813,2023-06-15,0.3721577848116906
0.3721577848116906,2023-06-16,0.3681670624393232
0.3681670624393232,2023-06-20,0.34450120997603406
0.34450120997603406,2023-06-21,0.3686311279177301
0.3686311279177301,2023-06-22,0.36111367784495174
0.36111367784495174,2023-06-23,0.32399070537881913
0.32399070537881913,2023-06-26,0.32389794892829826
0.32389794892829826,2023-06-27,0.34106730953259445
0.34106730953259445,2023-06-28,0.33104408997319057
0.33104408997319057,2023-06-29,0.3366125216818203
0.3366125216818203,2023-06-30,0.3384687127889974
0.3384687127889974,2023-07-03,0.35563807339329356
0.35563807339329356,2023-07-05,0.3404176603466953
0.3404176603466953,2023-07-06,0.33457081767360153
0.33457081767360153,2023-07-07,0.30645010655308735
0.30645010655308735,2023-07-10,0.31285384196155963
0.31285384196155963,2023-07-11,0.329466380636928
0.329466380636928,2023-07-12,0.3815313551851953
0.3815313551851953,2023-07-13,0.38969838363742215
0.38969838363742215,2023-07-14,0.38255224259253007
0.38255224259253007,2023-07-17,0.37429238688333144
0.37429238688333144,2023-07-18,0.35823667013689064
0.35823667013689064,2023-07-19,0.33197215012355374
0.33197215012355374,2023-07-20,0.33958235664685277
0.33958235664685277,2023-07-21,0.35359629857862407
0.35359629857862407,2023-07-24,0.3599072067301248
0.3599072067301248,2023-07-25,0.4254293012812356
0.4254293012812356,2023-07-26,0.42663570158961184
0.42663570158961184,2023-07-27,0.4561485383388961
0.4561485383388961,2023-07-28,0.45744783671069467
0.45744783671069467,2023-07-31,0.4465893842578992
0.4465893842578992,2023-08-01,0.41716944557203717
0.41716944557203717,2023-08-02,0.4178190239514856
0.4178190239514856,2023-08-03,0.41466360527896073
0.41466360527896073,2023-08-04,0.44640372974395603
0.44640372974395603,2023-08-07,0.44519718782267814
0.44519718782267814,2023-08-08,0.4290487854321674
0.4290487854321674,2023-08-09,0.4293271963966314
0.4293271963966314,2023-08-10,0.4281206544753535
0.4281206544753535,2023-08-11,0.4445476094432297
0.4445476094432297,2023-08-14,0.430162429290023
0.430162429290023,2023-08-15,0.4201392097306189
0.4201392097306189,2023-08-16,0.43146172766182156
0.43146172766182156,2023-08-17,0.40863110809192404
0.40863110809192404,2023-08-18,0.41707654750861467
0.41707654750861467,2023-08-21,0.4236659374310301
0.4236659374310301,2023-08-22,0.4541995199747475
0.4541995199747475,2023-08-23,0.430162429290023
0.430162429290023,2023-08-24,0.4310905602468369
0.4310905602468369,2023-08-25,0.4415777036717463
0.4415777036717463,2023-08-28,0.4746172681214418
0.4746172681214418,2023-08-29,0.48677501894603603
0.48677501894603603,2023-08-30,0.489466372140154
0.489466372140154,2023-08-31,0.48473324413136654
0.48473324413136654,2023-09-01,0.4857541315387013
0.4857541315387013,2023-09-05,0.47359638071410703
0.47359638071410703,2023-09-06,0.48102086191701243
0.48102086191701243,2023-09-07,0.4914153905043026
0.4914153905043026,2023-09-08,0.49642692947755385
0.49642692947755385,2023-09-11,0.48176333835988316
0.48176333835988316,2023-09-12,0.4944780527263066
0.4944780527263066,2023-09-13,0.5073782799937718
0.5073782799937718,2023-09-14,0.5008816465218773
0.5008816465218773,2023-09-15,0.5083991674011066
0.5083991674011066,2023-09-18,0.5068213164519424
0.5068213164519424,2023-09-19,0.46691423434117096
0.46691423434117096,2023-09-20,0.4362877537340313
0.4362877537340313,2023-09-21,0.4345243898838256
0.4345243898838256,2023-09-22,0.4425058346285602
0.4425058346285602,2023-09-25,0.41893280942224265
0.41893280942224265,2023-09-26,0.43721574307794353
0.43721574307794353,2023-09-27,0.4536426980458197
0.4536426980458197,2023-09-28,0.4401856488494269
0.4401856488494269,2023-09-29,0.47090488590708746
0.47090488590708746,2023-10-02,0.4547563419036753
0.4547563419036753,2023-10-03,0.4808353490159709
0.4808353490159709,2023-10-04,0.47925763967970836
0.47925763967970836,2023-10-05,0.5025522539215621
0.5025522539215621,2023-10-06,0.5103480441523536
0.5103480441523536,2023-10-09,0.5070069709658855
0.5070069709658855,2023-10-10,0.5301160723066978
0.5301160723066978,2023-10-11,0.5154524811890271
0.5154524811890271,2023-10-12,0.5005104791068926
0.5005104791068926,2023-10-13,0.516659023110305
0.516659023110305,2023-10-16,0.522413038526427
0.522413038526427,2023-10-17,0.5060789816219733
0.5060789816219733,2023-10-18,0.5041299632578244
0.5041299632578244,2023-10-19,0.4841764222024387
0.4841764222024387,2023-10-20,0.492529034362158
0.492529034362158,2023-10-23,0.5139675283032854
0.5139675283032854,2023-10-24,0.39146174748762763
0.39146174748762763,2023-10-25,0.36055685591602393
0.36055685591602393,2023-10-26,0.3595359685086894
0.3595359685086894,2023-10-27,0.38078887874232437
0.38078887874232437,2023-10-30,0.3772622218483641
0.3772622218483641,2023-10-31,0.3992575377184193
0.3992575377184193,2023-11-01,0.40890951905638784
0.40890951905638784,2023-11-02,0.423851591944973
0.423851591944973,2023-11-03,0.4345243898838256
0.4345243898838256,2023-11-06,0.44120653625676165
0.44120653625676165,2023-11-07,0.44928073745201713
0.44928073745201713,2023-11-08,0.43443163343330493
0.43443163343330493,2023-11-09,0.456241294789417
0.456241294789417,2023-11-10,0.4516009232311504
0.4516009232311504,2023-11-13,0.46580044887041394
0.46580044887041394,2023-11-14,0.4750811919869471
0.4750811919869471,2023-11-15,0.4965196859280745
0.4965196859280745,2023-11-16,0.48148492739541937
0.48148492739541937,2023-11-17,0.4902088485830247
0.4902088485830247,2023-11-20,0.4968909949559608
0.4968909949559608,2023-11-21,0.5109977641447037
0.5109977641447037,2023-11-22,0.4942923982123637
0.4942923982123637,2023-11-24,0.4916938014687664
0.4916938014687664,2023-11-27,0.49902552622115093
0.49902552622115093,2023-11-28,0.4785151632368374
0.4785151632368374,2023-11-29,0.4556844728604892
0.4556844728604892,2023-11-30,0.44946639196596005
0.44946639196596005,2023-12-01,0.4254293012812356
0.4254293012812356,2023-12-04,0.4413921907707048
0.4413921907707048,2023-12-05,0.43238985861863544
0.43238985861863544,2023-12-06,0.4965196859280745
0.4965196859280745,2023-12-07,0.4785151632368374
0.4785151632368374,2023-12-08,0.4627377866484099
0.4627377866484099,2023-12-11,0.4555917164099683
0.4555917164099683,2023-12-12,0.4560557818883755
0.4560557818883755,2023-12-13,0.450208868408831
0.450208868408831,2023-12-14,0.45633419285283927
0.45633419285283927,2023-12-15,0.4860325425031651
0.4860325425031651,2023-12-18,0.4939210891844774
0.4939210891844774,2023-12-19,0.5096055677094828
0.5096055677094828,2023-12-20,0.5289095303854199
0.5289095303854199,2023-12-21,0.5388399934943031
0.5388399934943031,2023-12-22,0.5391184044587671
0.5391184044587671,2023-12-26,0.5284454649070129
0.5284454649070129,2023-12-27,0.5271461665352144
0.5271461665352144,2023-12-28,0.5221346275619632
0.5221346275619632,2023-12-29,0.5080278583732203
0.5080278583732203,2024-01-02,0.5149884157106202
0.5149884157106202,2024-01-03,0.49150814695482326
0.49150814695482326,2024-01-04,0.485382822510815
0.485382822510815,2024-01-05,0.5142459392677494
0.5142459392677494,2024-01-08,0.5338283129081505
0.5338283129081505,2024-01-09,0.5461717182466876
0.5461717182466876,2024-01-10,0.5443155979459615
0.5443155979459615,2024-01-11,0.5496055478836765
0.5496055478836765,2024-01-12,0.5481207366108365
0.5481207366108365,2024-01-16,0.5386543389803602
0.5386543389803602,2024-01-17,0.5573085816639474
0.5573085816639474,2024-01-18,0.5842228216696344
0.5842228216696344,2024-01-19,0.5806033375187025
0.5806033375187025,2024-01-22,0.5903480045007412
